Time,AIRLOOP DATACENTER BASEMENT:DesPer 1:Des Heat Mass Flow [kg/s],AIRLOOP DATACENTER BASEMENT:DesPer 1:Des Heat Cap [W],AIRLOOP DATACENTER BASEMENT:DesPer 1:Des Cool Mass Flow [kg/s],AIRLOOP DATACENTER BASEMENT:DesPer 1:Des Sens Cool Cap [W],AIRLOOP DATACENTER BASEMENT:DesPer 1:Des Tot Cool Cap [W],AIRLOOP DATACENTER BASEMENT:DesPer 2:Des Heat Mass Flow [kg/s],AIRLOOP DATACENTER BASEMENT:DesPer 2:Des Heat Cap [W],AIRLOOP DATACENTER BASEMENT:DesPer 2:Des Cool Mass Flow [kg/s],AIRLOOP DATACENTER BASEMENT:DesPer 2:Des Sens Cool Cap [W],AIRLOOP DATACENTER BASEMENT:DesPer 2:Des Tot Cool Cap [W],AIRLOOP DATACENTER BOT:DesPer 1:Des Heat Mass Flow [kg/s],AIRLOOP DATACENTER BOT:DesPer 1:Des Heat Cap [W],AIRLOOP DATACENTER BOT:DesPer 1:Des Cool Mass Flow [kg/s],AIRLOOP DATACENTER BOT:DesPer 1:Des Sens Cool Cap [W],AIRLOOP DATACENTER BOT:DesPer 1:Des Tot Cool Cap [W],AIRLOOP DATACENTER BOT:DesPer 2:Des Heat Mass Flow [kg/s],AIRLOOP DATACENTER BOT:DesPer 2:Des Heat Cap [W],AIRLOOP DATACENTER BOT:DesPer 2:Des Cool Mass Flow [kg/s],AIRLOOP DATACENTER BOT:DesPer 2:Des Sens Cool Cap [W],AIRLOOP DATACENTER BOT:DesPer 2:Des Tot Cool Cap [W],AIRLOOP DATACENTER MID:DesPer 1:Des Heat Mass Flow [kg/s],AIRLOOP DATACENTER MID:DesPer 1:Des Heat Cap [W],AIRLOOP DATACENTER MID:DesPer 1:Des Cool Mass Flow [kg/s],AIRLOOP DATACENTER MID:DesPer 1:Des Sens Cool Cap [W],AIRLOOP DATACENTER MID:DesPer 1:Des Tot Cool Cap [W],AIRLOOP DATACENTER MID:DesPer 2:Des Heat Mass Flow [kg/s],AIRLOOP DATACENTER MID:DesPer 2:Des Heat Cap [W],AIRLOOP DATACENTER MID:DesPer 2:Des Cool Mass Flow [kg/s],AIRLOOP DATACENTER MID:DesPer 2:Des Sens Cool Cap [W],AIRLOOP DATACENTER MID:DesPer 2:Des Tot Cool Cap [W],AIRLOOP DATACENTER TOP:DesPer 1:Des Heat Mass Flow [kg/s],AIRLOOP DATACENTER TOP:DesPer 1:Des Heat Cap [W],AIRLOOP DATACENTER TOP:DesPer 1:Des Cool Mass Flow [kg/s],AIRLOOP DATACENTER TOP:DesPer 1:Des Sens Cool Cap [W],AIRLOOP DATACENTER TOP:DesPer 1:Des Tot Cool Cap [W],AIRLOOP DATACENTER TOP:DesPer 2:Des Heat Mass Flow [kg/s],AIRLOOP DATACENTER TOP:DesPer 2:Des Heat Cap [W],AIRLOOP DATACENTER TOP:DesPer 2:Des Cool Mass Flow [kg/s],AIRLOOP DATACENTER TOP:DesPer 2:Des Sens Cool Cap [W],AIRLOOP DATACENTER TOP:DesPer 2:Des Tot Cool Cap [W],CAV_BAS:DesPer 1:Des Heat Mass Flow [kg/s],CAV_BAS:DesPer 1:Des Heat Cap [W],CAV_BAS:DesPer 1:Des Cool Mass Flow [kg/s],CAV_BAS:DesPer 1:Des Sens Cool Cap [W],CAV_BAS:DesPer 1:Des Tot Cool Cap [W],CAV_BAS:DesPer 2:Des Heat Mass Flow [kg/s],CAV_BAS:DesPer 2:Des Heat Cap [W],CAV_BAS:DesPer 2:Des Cool Mass Flow [kg/s],CAV_BAS:DesPer 2:Des Sens Cool Cap [W],CAV_BAS:DesPer 2:Des Tot Cool Cap [W],VAV_BOT WITH REHEAT:DesPer 1:Des Heat Mass Flow [kg/s],VAV_BOT WITH REHEAT:DesPer 1:Des Heat Cap [W],VAV_BOT WITH REHEAT:DesPer 1:Des Cool Mass Flow [kg/s],VAV_BOT WITH REHEAT:DesPer 1:Des Sens Cool Cap [W],VAV_BOT WITH REHEAT:DesPer 1:Des Tot Cool Cap [W],VAV_BOT WITH REHEAT:DesPer 2:Des Heat Mass Flow [kg/s],VAV_BOT WITH REHEAT:DesPer 2:Des Heat Cap [W],VAV_BOT WITH REHEAT:DesPer 2:Des Cool Mass Flow [kg/s],VAV_BOT WITH REHEAT:DesPer 2:Des Sens Cool Cap [W],VAV_BOT WITH REHEAT:DesPer 2:Des Tot Cool Cap [W],VAV_MID WITH REHEAT:DesPer 1:Des Heat Mass Flow [kg/s],VAV_MID WITH REHEAT:DesPer 1:Des Heat Cap [W],VAV_MID WITH REHEAT:DesPer 1:Des Cool Mass Flow [kg/s],VAV_MID WITH REHEAT:DesPer 1:Des Sens Cool Cap [W],VAV_MID WITH REHEAT:DesPer 1:Des Tot Cool Cap [W],VAV_MID WITH REHEAT:DesPer 2:Des Heat Mass Flow [kg/s],VAV_MID WITH REHEAT:DesPer 2:Des Heat Cap [W],VAV_MID WITH REHEAT:DesPer 2:Des Cool Mass Flow [kg/s],VAV_MID WITH REHEAT:DesPer 2:Des Sens Cool Cap [W],VAV_MID WITH REHEAT:DesPer 2:Des Tot Cool Cap [W],VAV_TOP WITH REHEAT:DesPer 1:Des Heat Mass Flow [kg/s],VAV_TOP WITH REHEAT:DesPer 1:Des Heat Cap [W],VAV_TOP WITH REHEAT:DesPer 1:Des Cool Mass Flow [kg/s],VAV_TOP WITH REHEAT:DesPer 1:Des Sens Cool Cap [W],VAV_TOP WITH REHEAT:DesPer 1:Des Tot Cool Cap [W],VAV_TOP WITH REHEAT:DesPer 2:Des Heat Mass Flow [kg/s],VAV_TOP WITH REHEAT:DesPer 2:Des Heat Cap [W],VAV_TOP WITH REHEAT:DesPer 2:Des Cool Mass Flow [kg/s],VAV_TOP WITH REHEAT:DesPer 2:Des Sens Cool Cap [W],VAV_TOP WITH REHEAT:DesPer 2:Des Tot Cool Cap [W]
07:00:00,4.041332E-01,5.757640E+03,2.549792E+01,3.633513E+05,3.785545E+05,4.041332E-01,2.058911E+04,5.749119E+00,6.672429E+04,6.194324E+04,1.866928E-02,2.659791E+02,5.399224E-01,7.682048E+03,8.266648E+03,1.866928E-02,9.511314E+02,1.866928E-02,0.000000E+00,0.000000E+00,1.866928E-01,2.659791E+03,5.125093E+00,7.290892E+04,7.870433E+04,1.866928E-01,9.511314E+03,1.866928E-01,0.000000E+00,0.000000E+00,1.866928E-02,2.659791E+02,5.114945E-01,7.276412E+03,7.855765E+03,1.866928E-02,9.511314E+02,1.866928E-02,0.000000E+00,0.000000E+00,1.433314E+00,2.042026E+04,3.239834E+00,4.156516E+04,8.207831E+04,1.433314E+00,7.302209E+04,1.433314E+00,0.000000E+00,0.000000E+00,1.818778E+00,0.000000E+00,5.927049E+00,7.596438E+04,1.446274E+05,1.914896E+00,4.521869E+04,1.818778E+00,0.000000E+00,0.000000E+00,1.818778E+01,0.000000E+00,5.362555E+01,6.882839E+05,1.376215E+06,2.790676E+01,5.492123E+05,1.818778E+01,0.000000E+00,0.000000E+00,1.818778E+00,0.000000E+00,5.233581E+00,6.719823E+04,1.361145E+05,3.591358E+00,5.052721E+04,1.818778E+00,0.000000E+00,0.000000E+00
07:15:00,4.041332E-01,5.657537E+03,2.549779E+01,3.634494E+05,3.786544E+05,4.041332E-01,2.058911E+04,5.748565E+00,6.671638E+04,6.193522E+04,1.866928E-02,2.613548E+02,5.383060E-01,7.663609E+03,8.247995E+03,1.866928E-02,9.511314E+02,1.866928E-02,0.000000E+00,0.000000E+00,1.866928E-01,2.613548E+03,5.111787E+00,7.276529E+04,7.855910E+04,1.866928E-01,9.511314E+03,1.866928E-01,0.000000E+00,0.000000E+00,1.866928E-02,2.613548E+02,5.101407E-01,7.261718E+03,7.840907E+03,1.866928E-02,9.511314E+02,1.866928E-02,0.000000E+00,0.000000E+00,1.433314E+00,2.006523E+04,3.983346E+00,5.100696E+04,9.345265E+04,1.433314E+00,7.302209E+04,1.433314E+00,0.000000E+00,0.000000E+00,1.818778E+00,0.000000E+00,6.894210E+00,8.824941E+04,1.590687E+05,2.099885E+00,4.958707E+04,1.818778E+00,0.000000E+00,0.000000E+00,1.818778E+01,0.000000E+00,6.295458E+01,8.075127E+05,1.517078E+06,3.032420E+01,5.334531E+05,1.818778E+01,0.000000E+00,0.000000E+00,1.818778E+00,0.000000E+00,6.155978E+00,7.900475E+04,1.500926E+05,4.397333E+00,4.520315E+04,1.818778E+00,0.000000E+00,0.000000E+00
07:30:00,4.041332E-01,5.557434E+03,2.549745E+01,3.635447E+05,3.787514E+05,4.041332E-01,2.058911E+04,5.748125E+00,6.671010E+04,6.192886E+04,1.866928E-02,2.567304E+02,5.366800E-01,7.645032E+03,8.229203E+03,1.866928E-02,9.511314E+02,1.866928E-02,0.000000E+00,0.000000E+00,1.866928E-01,2.567304E+03,5.098093E+00,7.261614E+04,7.840827E+04,1.866928E-01,9.511314E+03,1.866928E-01,0.000000E+00,0.000000E+00,1.866928E-02,2.567304E+02,5.087292E-01,7.246202E+03,7.825216E+03,1.866928E-02,9.511314E+02,1.866928E-02,0.000000E+00,0.000000E+00,1.433314E+00,1.971020E+04,4.555174E+00,5.770781E+04,1.009776E+05,1.433314E+00,7.302209E+04,1.433314E+00,0.000000E+00,0.000000E+00,1.818778E+00,0.000000E+00,7.598987E+00,9.634691E+04,1.677873E+05,2.223640E+00,5.250943E+04,1.818778E+00,0.000000E+00,0.000000E+00,1.818778E+01,0.000000E+00,6.953768E+01,8.842503E+05,1.599677E+06,3.199389E+01,5.203817E+05,1.818778E+01,0.000000E+00,0.000000E+00,1.818778E+00,0.000000E+00,6.799781E+00,8.653497E+04,1.581845E+05,4.898853E+00,4.080274E+04,1.818778E+00,0.000000E+00,0.000000E+00
07:45:00,4.041332E-01,5.457331E+03,2.549675E+01,3.636348E+05,3.788432E+05,4.041332E-01,2.058911E+04,5.747822E+00,6.670578E+04,6.192449E+04,1.866928E-02,2.521061E+02,5.348587E-01,7.623669E+03,8.207589E+03,1.866928E-02,9.511314E+02,1.866928E-02,0.000000E+00,0.000000E+00,1.866928E-01,2.521061E+03,5.082509E+00,7.244002E+04,7.823013E+04,1.866928E-01,9.511314E+03,1.866928E-01,0.000000E+00,0.000000E+00,1.866928E-02,2.521061E+02,5.071129E-01,7.227764E+03,7.806564E+03,1.866928E-02,9.511314E+02,1.866928E-02,0.000000E+00,0.000000E+00,1.433314E+00,1.935517E+04,4.854666E+00,6.076794E+04,1.040601E+05,1.433314E+00,7.302209E+04,1.433314E+00,0.000000E+00,0.000000E+00,1.818778E+00,0.000000E+00,7.901989E+00,9.912417E+04,1.703304E+05,2.224531E+00,5.253048E+04,1.818778E+00,0.000000E+00,0.000000E+00,1.818778E+01,0.000000E+00,7.218915E+01,9.092699E+05,1.621814E+06,3.222149E+01,5.151460E+05,1.818778E+01,0.000000E+00,0.000000E+00,1.818778E+00,0.000000E+00,7.051042E+00,8.891336E+04,1.602414E+05,4.903281E+00,3.936971E+04,1.818778E+00,0.000000E+00,0.000000E+00
08:00:00,4.041332E-01,5.357228E+03,2.549564E+01,3.637191E+05,3.789291E+05,4.041332E-01,2.058911E+04,5.747683E+00,6.670380E+04,6.192248E+04,1.866928E-02,2.474818E+02,5.328358E-01,7.599429E+03,8.183061E+03,1.866928E-02,9.511314E+02,1.866928E-02,0.000000E+00,0.000000E+00,1.866928E-01,2.474818E+03,5.065084E+00,7.223762E+04,7.802537E+04,1.866928E-01,9.511314E+03,1.866928E-01,0.000000E+00,0.000000E+00,1.866928E-02,2.474818E+02,5.052998E-01,7.206517E+03,7.785068E+03,1.866928E-02,9.511314E+02,1.866928E-02,0.000000E+00,0.000000E+00,1.433314E+00,1.900015E+04,5.270986E+00,6.541067E+04,1.088699E+05,1.433314E+00,7.302209E+04,1.433314E+00,0.000000E+00,0.000000E+00,1.818778E+00,0.000000E+00,8.376255E+00,1.043127E+05,1.756128E+05,2.338617E+00,5.522452E+04,1.818778E+00,0.000000E+00,0.000000E+00,1.818778E+01,0.000000E+00,7.657019E+01,9.581754E+05,1.671720E+06,3.330681E+01,5.046814E+05,1.818778E+01,0.000000E+00,0.000000E+00,1.818778E+00,0.000000E+00,7.473942E+00,9.365595E+04,1.650781E+05,5.232733E+00,3.621602E+04,1.818778E+00,0.000000E+00,0.000000E+00
08:15:00,4.041332E-01,5.245349E+03,2.549424E+01,3.638110E+05,3.790228E+05,4.041332E-01,2.058911E+04,5.747700E+00,6.670404E+04,6.192272E+04,1.866928E-02,2.423134E+02,5.307598E-01,7.574973E+03,8.158318E+03,1.866928E-02,9.511314E+02,1.866928E-02,0.000000E+00,0.000000E+00,1.866928E-01,2.423134E+03,5.047104E+00,7.203275E+04,7.781813E+04,1.866928E-01,9.511314E+03,1.866928E-01,0.000000E+00,0.000000E+00,1.866928E-02,2.423134E+02,5.034206E-01,7.184871E+03,7.763171E+03,1.866928E-02,9.511314E+02,1.866928E-02,0.000000E+00,0.000000E+00,1.433314E+00,1.860335E+04,5.596089E+00,6.893661E+04,1.125728E+05,1.433314E+00,7.302209E+04,1.433314E+00,0.000000E+00,0.000000E+00,1.818778E+00,0.000000E+00,8.736590E+00,1.081641E+05,1.796599E+05,2.394149E+00,5.653586E+04,1.818778E+00,0.000000E+00,0.000000E+00,1.818778E+01,0.000000E+00,7.973460E+01,9.928131E+05,1.708173E+06,3.388230E+01,4.980885E+05,1.818778E+01,0.000000E+00,0.000000E+00,1.818778E+00,0.000000E+00,7.772434E+00,9.694228E+04,1.685382E+05,5.368086E+00,3.450087E+04,1.818778E+00,0.000000E+00,0.000000E+00
08:30:00,4.041332E-01,5.133469E+03,2.549262E+01,3.638998E+05,3.791133E+05,4.041332E-01,2.058911E+04,5.747847E+00,6.670613E+04,6.192484E+04,1.866928E-02,2.371450E+02,5.287077E-01,7.550861E+03,8.133922E+03,1.866928E-02,9.511314E+02,1.866928E-02,0.000000E+00,0.000000E+00,1.866928E-01,2.371450E+03,5.029209E+00,7.182910E+04,7.761213E+04,1.866928E-01,9.511314E+03,1.866928E-01,0.000000E+00,0.000000E+00,1.866928E-02,2.371450E+02,5.015417E-01,7.163229E+03,7.741278E+03,1.866928E-02,9.511314E+02,1.866928E-02,0.000000E+00,0.000000E+00,1.433314E+00,1.820655E+04,5.929141E+00,7.244895E+04,1.164549E+05,1.433314E+00,7.302209E+04,1.433314E+00,0.000000E+00,0.000000E+00,1.818778E+00,0.000000E+00,9.111994E+00,1.120768E+05,1.840047E+05,2.461735E+00,5.737170E+04,1.818778E+00,0.000000E+00,0.000000E+00,1.818778E+01,0.000000E+00,8.301675E+01,1.027813E+06,1.747516E+06,3.457442E+01,4.903077E+05,1.818778E+01,0.000000E+00,0.000000E+00,1.818778E+00,0.000000E+00,8.081157E+00,1.002527E+05,1.722824E+05,5.541578E+00,3.242637E+04,1.818778E+00,0.000000E+00,0.000000E+00
08:45:00,4.041332E-01,5.021589E+03,2.549079E+01,3.639856E+05,3.792007E+05,4.041332E-01,2.058911E+04,5.748105E+00,6.670981E+04,6.192857E+04,1.866928E-02,2.319766E+02,5.266907E-01,7.527248E+03,8.110032E+03,1.866928E-02,9.511314E+02,1.866928E-02,0.000000E+00,0.000000E+00,1.866928E-01,2.319766E+03,5.011500E+00,7.162808E+04,7.740880E+04,1.866928E-01,9.511314E+03,1.866928E-01,0.000000E+00,0.000000E+00,1.866928E-02,2.319766E+02,4.996765E-01,7.141783E+03,7.719582E+03,1.866928E-02,9.511314E+02,1.866928E-02,0.000000E+00,0.000000E+00,1.433314E+00,1.780976E+04,5.783735E+00,7.045195E+04,1.142431E+05,1.433314E+00,7.302209E+04,1.433314E+00,0.000000E+00,0.000000E+00,1.818778E+00,0.000000E+00,8.833108E+00,1.084802E+05,1.801039E+05,2.372442E+00,5.602326E+04,1.818778E+00,0.000000E+00,0.000000E+00,1.818778E+01,0.000000E+00,7.983399E+01,9.887660E+05,1.704577E+06,3.345389E+01,4.970818E+05,1.818778E+01,0.000000E+00,0.000000E+00,1.818778E+00,0.000000E+00,7.745239E+00,9.618611E+04,1.677908E+05,5.150997E+00,3.490030E+04,1.818778E+00,0.000000E+00,0.000000E+00
09:00:00,4.041332E-01,4.909710E+03,2.548884E+01,3.640696E+05,3.792864E+05,4.041332E-01,2.058911E+04,5.748464E+00,6.671494E+04,6.193376E+04,1.866928E-02,2.268083E+02,5.248055E-01,7.505517E+03,8.088048E+03,1.866928E-02,9.511314E+02,1.866928E-02,0.000000E+00,0.000000E+00,1.866928E-01,2.268083E+03,4.994810E+00,7.144162E+04,7.722021E+04,1.866928E-01,9.511314E+03,1.866928E-01,0.000000E+00,0.000000E+00,1.866928E-02,2.268083E+02,4.979123E-01,7.121779E+03,7.699348E+03,1.866928E-02,9.511314E+02,1.866928E-02,0.000000E+00,0.000000E+00,1.433314E+00,1.741296E+04,5.823826E+00,7.118451E+04,1.150748E+05,1.433314E+00,7.302209E+04,1.433314E+00,0.000000E+00,0.000000E+00,1.818778E+00,0.000000E+00,8.843171E+00,1.090745E+05,1.807920E+05,2.374536E+00,5.607270E+04,1.818778E+00,0.000000E+00,0.000000E+00,1.818778E+01,0.000000E+00,7.962085E+01,9.915091E+05,1.708113E+06,3.315080E+01,4.993326E+05,1.818778E+01,0.000000E+00,0.000000E+00,1.818778E+00,0.000000E+00,7.708218E+00,9.629209E+04,1.679653E+05,5.072255E+00,3.546305E+04,1.818778E+00,0.000000E+00,0.000000E+00
09:15:00,4.041332E-01,4.809607E+03,2.548693E+01,3.641424E+05,3.793607E+05,4.041332E-01,2.058911E+04,5.748897E+00,6.672112E+04,6.194002E+04,1.866928E-02,2.221839E+02,5.232187E-01,7.487499E+03,8.069823E+03,1.866928E-02,9.511314E+02,1.866928E-02,0.000000E+00,0.000000E+00,1.866928E-01,2.221839E+03,4.980523E+00,7.128400E+04,7.706081E+04,1.866928E-01,9.511314E+03,1.866928E-01,0.000000E+00,0.000000E+00,1.866928E-02,2.221839E+02,4.963906E-01,7.104689E+03,7.682064E+03,1.866928E-02,9.511314E+02,1.866928E-02,0.000000E+00,0.000000E+00,1.433314E+00,1.705793E+04,5.756669E+00,7.076931E+04,1.146065E+05,1.433314E+00,7.302209E+04,1.433314E+00,0.000000E+00,0.000000E+00,1.818778E+00,0.000000E+00,8.731082E+00,1.083863E+05,1.800276E+05,2.340381E+00,5.526618E+04,1.818778E+00,0.000000E+00,0.000000E+00,1.818778E+01,0.000000E+00,7.813510E+01,9.805891E+05,1.696028E+06,3.258186E+01,5.039990E+05,1.818778E+01,0.000000E+00,0.000000E+00,1.818778E+00,0.000000E+00,7.543384E+00,9.501873E+04,1.665553E+05,4.884260E+00,3.700309E+04,1.818778E+00,0.000000E+00,0.000000E+00
09:30:00,4.041332E-01,4.709504E+03,2.548513E+01,3.642168E+05,3.794366E+05,4.041332E-01,2.058911E+04,5.749373E+00,6.672791E+04,6.194690E+04,1.866928E-02,2.175596E+02,5.219657E-01,7.474245E+03,8.056423E+03,1.866928E-02,9.511314E+02,1.866928E-02,0.000000E+00,0.000000E+00,1.866928E-01,2.175596E+03,4.968901E+00,7.116441E+04,7.693993E+04,1.866928E-01,9.511314E+03,1.866928E-01,0.000000E+00,0.000000E+00,1.866928E-02,2.175596E+02,4.951404E-01,7.091474E+03,7.668703E+03,1.866928E-02,9.511314E+02,1.866928E-02,0.000000E+00,0.000000E+00,1.433314E+00,1.670290E+04,5.709442E+00,7.059116E+04,1.144010E+05,1.433314E+00,7.302209E+04,1.433314E+00,0.000000E+00,0.000000E+00,1.818778E+00,0.000000E+00,8.658204E+00,1.081629E+05,1.797663E+05,2.320212E+00,5.478991E+04,1.818778E+00,0.000000E+00,0.000000E+00,1.818778E+01,0.000000E+00,7.705851E+01,9.744545E+05,1.689202E+06,3.216960E+01,5.073932E+05,1.818778E+01,0.000000E+00,0.000000E+00,1.818778E+00,0.000000E+00,7.420783E+00,9.423742E+04,1.656889E+05,4.745509E+00,3.814524E+04,1.818778E+00,0.000000E+00,0.000000E+00
09:45:00,4.041332E-01,4.609401E+03,2.548342E+01,3.642926E+05,3.795138E+05,4.041332E-01,2.058911E+04,5.749870E+00,6.673501E+04,6.195409E+04,1.866928E-02,2.129352E+02,5.209950E-01,7.465018E+03,8.047102E+03,1.866928E-02,9.511314E+02,1.866928E-02,0.000000E+00,0.000000E+00,1.866928E-01,2.129352E+03,4.959526E+00,7.107688E+04,7.685153E+04,1.866928E-01,9.511314E+03,1.866928E-01,0.000000E+00,0.000000E+00,1.866928E-02,2.129352E+02,4.941226E-01,7.081576E+03,7.658703E+03,1.866928E-02,9.511314E+02,1.866928E-02,0.000000E+00,0.000000E+00,1.433314E+00,1.634787E+04,5.668601E+00,7.048648E+04,1.142771E+05,1.433314E+00,7.302209E+04,1.433314E+00,0.000000E+00,0.000000E+00,1.818778E+00,0.000000E+00,8.602998E+00,1.081418E+05,1.797236E+05,2.304973E+00,5.443005E+04,1.818778E+00,0.000000E+00,0.000000E+00,1.818778E+01,0.000000E+00,7.618735E+01,9.706553E+05,1.684921E+06,3.183204E+01,5.101741E+05,1.818778E+01,0.000000E+00,0.000000E+00,1.818778E+00,0.000000E+00,7.320233E+00,9.370639E+04,1.650963E+05,4.628724E+00,3.910735E+04,1.818778E+00,0.000000E+00,0.000000E+00
10:00:00,4.041332E-01,4.509298E+03,2.548179E+01,3.643695E+05,3.795922E+05,4.041332E-01,2.058911E+04,5.750379E+00,6.674227E+04,6.196144E+04,1.866928E-02,2.083109E+02,5.202427E-01,7.458908E+03,8.040938E+03,1.866928E-02,9.511314E+02,1.866928E-02,0.000000E+00,0.000000E+00,1.866928E-01,2.083109E+03,4.951912E+00,7.101449E+04,7.678858E+04,1.866928E-01,9.511314E+03,1.866928E-01,0.000000E+00,0.000000E+00,1.866928E-02,2.083109E+02,4.932908E-01,7.074332E+03,7.651391E+03,1.866928E-02,9.511314E+02,1.866928E-02,0.000000E+00,0.000000E+00,1.433314E+00,1.599285E+04,5.630291E+00,7.041044E+04,1.141861E+05,1.433314E+00,7.302209E+04,1.433314E+00,0.000000E+00,0.000000E+00,1.818778E+00,0.000000E+00,8.557001E+00,1.082248E+05,1.797937E+05,2.292308E+00,5.413096E+04,1.818778E+00,0.000000E+00,0.000000E+00,1.818778E+01,0.000000E+00,7.544273E+01,9.682826E+05,1.682189E+06,3.154116E+01,5.125706E+05,1.818778E+01,0.000000E+00,0.000000E+00,1.818778E+00,0.000000E+00,7.234000E+00,9.333668E+04,1.646790E+05,4.526160E+00,3.995240E+04,1.818778E+00,0.000000E+00,0.000000E+00
10:15:00,4.041332E-01,4.420972E+03,2.548022E+01,3.644354E+05,3.796594E+05,4.041332E-01,2.058911E+04,5.750893E+00,6.674959E+04,6.196886E+04,1.866928E-02,2.042306E+02,5.196555E-01,7.454610E+03,8.036607E+03,1.866928E-02,9.511314E+02,1.866928E-02,0.000000E+00,0.000000E+00,1.866928E-01,2.042306E+03,4.945666E+00,7.096616E+04,7.673986E+04,1.866928E-01,9.511314E+03,1.866928E-01,0.000000E+00,0.000000E+00,1.866928E-02,2.042306E+02,4.926065E-01,7.068647E+03,7.645655E+03,1.866928E-02,9.511314E+02,1.866928E-02,0.000000E+00,0.000000E+00,1.433314E+00,1.567959E+04,5.593741E+00,7.031242E+04,1.140751E+05,1.433314E+00,7.302209E+04,1.433314E+00,0.000000E+00,0.000000E+00,1.818778E+00,0.000000E+00,8.517221E+00,1.083071E+05,1.798672E+05,2.281455E+00,5.387468E+04,1.818778E+00,0.000000E+00,0.000000E+00,1.818778E+01,0.000000E+00,7.479365E+01,9.662785E+05,1.679894E+06,3.128427E+01,5.146871E+05,1.818778E+01,0.000000E+00,0.000000E+00,1.818778E+00,0.000000E+00,7.158974E+00,9.302240E+04,1.643256E+05,4.434722E+00,4.070579E+04,1.818778E+00,0.000000E+00,0.000000E+00
10:30:00,4.041332E-01,4.332646E+03,2.547869E+01,3.645018E+05,3.797272E+05,4.041332E-01,2.058911E+04,5.751407E+00,6.675693E+04,6.197629E+04,1.866928E-02,2.001503E+02,5.191921E-01,7.452078E+03,8.034065E+03,1.866928E-02,9.511314E+02,1.866928E-02,0.000000E+00,0.000000E+00,1.866928E-01,2.001503E+03,4.940483E+00,7.093300E+04,7.670650E+04,1.866928E-01,9.511314E+03,1.866928E-01,0.000000E+00,0.000000E+00,1.866928E-02,2.001503E+02,4.920391E-01,7.064632E+03,7.641611E+03,1.866928E-02,9.511314E+02,1.866928E-02,0.000000E+00,0.000000E+00,1.433314E+00,1.536633E+04,5.558596E+00,7.023019E+04,1.139818E+05,1.433314E+00,7.302209E+04,1.433314E+00,0.000000E+00,0.000000E+00,1.818778E+00,0.000000E+00,8.481854E+00,1.084391E+05,1.799937E+05,2.271922E+00,5.364958E+04,1.818778E+00,0.000000E+00,0.000000E+00,1.818778E+01,0.000000E+00,7.421913E+01,9.651132E+05,1.678495E+06,3.105372E+01,5.165867E+05,1.818778E+01,0.000000E+00,0.000000E+00,1.818778E+00,0.000000E+00,7.092995E+00,9.280992E+04,1.640811E+05,4.352331E+00,4.138464E+04,1.818778E+00,0.000000E+00,0.000000E+00
10:45:00,4.041332E-01,4.244320E+03,2.547719E+01,3.645688E+05,3.797954E+05,4.041332E-01,2.058911E+04,5.751919E+00,6.676424E+04,6.198370E+04,1.866928E-02,1.960700E+02,5.188216E-01,7.450872E+03,8.032866E+03,1.866928E-02,9.511314E+02,1.866928E-02,0.000000E+00,0.000000E+00,1.866928E-01,1.960700E+03,4.936132E+00,7.091173E+04,7.668517E+04,1.866928E-01,9.511314E+03,1.866928E-01,0.000000E+00,0.000000E+00,1.866928E-02,1.960700E+02,4.915654E-01,7.061952E+03,7.638918E+03,1.866928E-02,9.511314E+02,1.866928E-02,0.000000E+00,0.000000E+00,1.433314E+00,1.505306E+04,5.524641E+00,7.016136E+04,1.139029E+05,1.433314E+00,7.302209E+04,1.433314E+00,0.000000E+00,0.000000E+00,1.818778E+00,0.000000E+00,8.449846E+00,1.086089E+05,1.801601E+05,2.263377E+00,5.344778E+04,1.818778E+00,0.000000E+00,0.000000E+00,1.818778E+01,0.000000E+00,7.370726E+01,9.646530E+05,1.677847E+06,3.084458E+01,5.183098E+05,1.818778E+01,0.000000E+00,0.000000E+00,1.818778E+00,0.000000E+00,7.034758E+00,9.268457E+04,1.639297E+05,4.277399E+00,4.200204E+04,1.818778E+00,0.000000E+00,0.000000E+00
11:00:00,4.041332E-01,4.155994E+03,2.547572E+01,3.646361E+05,3.798641E+05,4.041332E-01,2.058911E+04,5.752428E+00,6.677150E+04,6.199105E+04,1.866928E-02,1.919897E+02,5.185206E-01,7.450656E+03,8.032670E+03,1.866928E-02,9.511314E+02,1.866928E-02,0.000000E+00,0.000000E+00,1.866928E-01,1.919897E+03,4.932436E+00,7.089979E+04,7.667331E+04,1.866928E-01,9.511314E+03,1.866928E-01,0.000000E+00,0.000000E+00,1.866928E-02,1.919897E+02,4.911664E-01,7.060340E+03,7.637308E+03,1.866928E-02,9.511314E+02,1.866928E-02,0.000000E+00,0.000000E+00,1.433314E+00,1.473980E+04,5.491717E+00,7.010412E+04,1.138362E+05,1.433314E+00,7.302209E+04,1.433314E+00,0.000000E+00,0.000000E+00,1.818778E+00,0.000000E+00,8.420483E+00,1.088085E+05,1.803577E+05,2.255589E+00,5.326387E+04,1.818778E+00,0.000000E+00,0.000000E+00,1.818778E+01,0.000000E+00,7.324618E+01,9.647644E+05,1.677803E+06,3.065308E+01,5.198877E+05,1.818778E+01,0.000000E+00,0.000000E+00,1.818778E+00,0.000000E+00,6.982873E+00,9.263069E+04,1.638541E+05,4.208759E+00,4.256759E+04,1.818778E+00,0.000000E+00,0.000000E+00
